pair,bird_width,bird_TotalLength,bird_wingspan,bird_wing,bird_tail,bird_tarsus,bird_finger,beak_culmen,beak_width,beak_height
R_dimidiatus_44_R_icteronotus_07,0.8537,0.7826,0.8872,0.64,0.8313,0.9609,0.825,0.8136,0.9687,0.7246
R_dimidiatus_44_R_icteronotus_08,0.2683,0.7826,0.8496,0.96,0.8916,0.9375,0.9312,0.9534,0.875,0.7681
R_dimidiatus_44_R_icteronotus_09,0.7561,0.75,0.985,0.96,0.8193,0.5781,0.8688,0.9601,0.7917,0.7391
R_dimidiatus_44_R_icteronotus_10,0.9268,0.6522,0.9624,0.64,0.8313,0.8203,0.7562,0.9001,0.8229,1.0
R_dimidiatus_44_R_icteronotus_11,0.878,0.7609,0.6992,0.52,0.8795,0.7773,0.8581,0.5859,0.9125,0.5928
R_dimidiatus_44_R_icteronotus_12,0.8537,0.7174,0.7744,0.68,0.8072,0.7555,0.7869,0.6664,0.9792,0.8087
R_dimidiatus_44_R_icteronotus_13,0.878,0.75,0.8647,0.72,0.7952,0.7266,0.7494,0.6565,0.975,0.6942
R_dimidiatus_44_R_icteronotus_14,0.8293,0.8478,0.8947,0.72,0.8916,0.8438,0.6875,0.9181,0.6698,0.4493
R_dimidiatus_44_R_icteronotus_15,0.9512,0.8696,0.9098,0.88,0.9217,0.9898,0.8438,0.7091,0.8604,0.8377
R_dimidiatus_44_R_icteronotus_16,0.8049,0.8913,0.6992,0.52,0.8434,0.8164,0.8419,0.757,0.8,0.7797
R_dimidiatus_44_R_icteronotus_17,0.8537,0.9457,0.6842,0.56,0.8193,0.9648,0.7219,0.6145,0.8177,0.6145
R_dimidiatus_44_R_icteronotus_18,0.9024,0.8261,0.6767,0.68,0.8554,0.9508,0.795,0.6105,0.9594,0.7652
R_dimidiatus_44_R_icteronotus_22,0.9512,0.9022,0.7368,0.72,0.8916,0.8266,0.8506,0.6618,0.8271,0.9058
R_dimidiatus_44_R_icteronotus_23,0.8537,0.8913,0.7744,0.68,0.9036,0.9078,0.835,0.7916,0.8521,0.7464
R_dimidiatus_44_R_icteronotus_24,0.878,0.8587,0.7143,0.64,0.8675,0.9414,0.7538,0.7157,0.8698,0.8754
R_dimidiatus_44_R_icteronotus_26,0.9512,0.8098,0.8511,0.78,0.8548,0.8312,0.825,0.8415,0.8302,0.787
R_dimidiatus_44_R_icteronotus_28,0.7561,0.8913,0.8496,0.92,0.9036,0.9438,0.8231,0.7929,0.9271,0.8594
R_dimidiatus_44_R_icteronotus_50,0.7317,0.7935,0.8797,0.88,0.9639,0.7219,0.3125,0.7537,0.876,0.9348
R_dimidiatus_44_R_icteronotus_51,0.9512,0.8804,0.9173,0.84,0.9157,0.8047,0.3125,0.8162,0.9115,0.8478
R_dimidiatus_44_R_icteronotus_52,0.878,0.7283,0.9549,0.6,1.0,0.8438,0.3125,0.9867,0.5521,0.5942
R_dimidiatus_44_R_icteronotus_53,0.9756,0.8804,0.9774,0.84,0.9639,0.9758,0.3125,0.9567,0.8062,0.8246
R_dimidiatus_45_R_dimidiatus_47,0.8049,0.9457,0.6992,0.72,1.0,0.7734,0.9688,0.9867,0.8854,0.7391
R_dimidiatus_45_R_dimidiatus_49,0.9756,0.5652,1.0,1.0,0.1566,0.9531,0.9375,0.9334,0.9479,0.7971
R_dimidiatus_45_R_dimidiatus_52,0.8049,0.9457,0.8872,1.0,0.8795,0.3359,0.9438,0.7803,0.9375,0.8986
R_dimidiatus_45_R_dimidiatus_53,0.5122,0.8696,1.0,0.92,0.9277,0.9609,0.9875,0.8535,0.9167,0.8406
R_dimidiatus_45_R_dimidiatus_59,0.7805,0.913,0.9474,0.84,0.9277,0.8242,0.9556,0.7437,0.9906,0.958
R_dimidiatus_45_R_dimidiatus_65,0.8049,1.0,0.8797,0.92,0.9157,0.9031,0.9831,0.9874,0.8958,0.9493
R_dimidiatus_45_R_dimidiatus_66,0.7317,0.9348,0.8045,0.92,0.9759,0.8844,0.9925,0.8003,0.9083,0.9304
R_dimidiatus_45_R_dimidiatus_67,0.878,0.9674,0.8647,0.84,0.9759,0.8148,0.9406,0.7843,0.9802,0.8449
R_dimidiatus_45_R_dimidiatus_68,0.878,0.9891,0.9474,1.0,0.9518,0.975,0.9488,0.9088,0.9958,0.9971
R_dimidiatus_45_R_dimidiatus_69,0.7805,0.9565,0.9699,1.0,0.988,0.8938,0.9375,0.8296,0.9656,0.9855
R_dimidiatus_45_R_dimidiatus_70,0.7561,0.9239,0.9323,0.92,0.9759,0.9922,0.9538,0.737,0.9625,0.9362
R_dimidiatus_45_R_dimidiatus_72,0.7317,0.6304,0.9699,0.92,0.9759,0.6539,0.9494,0.986,0.9667,0.9754
R_dimidiatus_45_R_dimidiatus_74,0.8049,0.9565,0.9549,0.92,0.9639,0.8359,0.9544,0.9035,0.9646,0.9899
R_dimidiatus_45_R_dimidiatus_76,0.8049,0.9457,1.0,0.96,0.9036,0.8336,0.9144,0.9035,0.9375,0.9203
R_dimidiatus_45_R_dimidiatus_77,0.8537,0.9891,0.985,1.0,0.988,0.6711,0.9612,0.974,0.9354,0.9101
R_dimidiatus_45_R_dimidiatus_78,0.7073,1.0,0.9699,0.92,0.9277,0.9859,0.9344,0.9807,0.9542,0.9986
R_dimidiatus_45_R_dimidiatus_80,0.7805,0.9457,1.0,0.96,0.9036,0.9148,0.9506,0.8229,0.925,0.942
R_dimidiatus_45_R_dimidiatus_83,0.8537,0.9457,0.9624,0.96,1.0,0.8,0.8975,0.8375,0.899,0.9261
R_dimidiatus_45_R_dimidiatus_84,0.7317,0.9457,0.9248,0.88,0.9157,0.9867,0.885,0.8628,0.9115,0.987
R_dimidiatus_45_R_dimidiatus_85,0.7561,0.9457,0.9549,0.92,0.9639,0.9914,0.9844,0.8842,0.9823,0.8855
R_dimidiatus_45_R_dimidiatus_86,0.878,0.9891,0.9398,0.88,0.9639,0.9133,0.9731,0.8415,0.951,0.9043
R_dimidiatus_45_R_dimidiatus_90,0.6829,0.913,0.8797,0.84,0.9518,0.7734,0.9912,0.8589,0.9344,0.9522
R_dimidiatus_45_R_dimidiatus_98,0.7561,0.9783,0.985,0.92,0.988,0.8117,0.9169,0.6585,0.9573,0.9319
R_dimidiatus_45_R_dimidiatus_102,0.7561,0.9891,0.9774,0.88,0.9518,0.9602,0.9506,0.8888,0.9375,0.9101
R_dimidiatus_45_R_dimidiatus_106,0.8049,0.9457,0.8872,0.88,0.9639,0.7891,0.9081,0.7983,0.9792,0.9565
R_dimidiatus_45_R_dimidiatus_200,0.4146,0.2391,0.1729,0.32,0.5904,0.8984,0.2812,0.3475,0.4375,0.9275
R_dimidiatus_45_R_dimidiatus_201,0.7561,0.8043,0.6391,0.68,0.8554,0.8203,0.2812,0.9467,0.3333,0.6377
R_dimidiatus_45_R_dimidiatus_203,0.7561,0.8587,0.5489,0.72,0.988,0.6641,0.2812,0.8802,0.8333,0.9275
R_dimidiatus_45_R_dimidiatus_204,0.878,0.913,0.8195,1.0,0.9277,0.9961,0.2812,0.8555,0.9469,0.9884
R_dimidiatus_45_R_dimidiatus_205,0.7317,0.8913,0.8346,0.8,0.988,0.7523,0.2812,0.9407,0.8562,0.9058
R_dimidiatus_45_R_icteronotus_02,0.9756,0.8478,0.7368,0.88,0.9759,0.6172,0.2812,0.8935,0.8125,0.7246
R_dimidiatus_45_R_icteronotus_04,0.6829,0.8913,0.9398,0.96,0.8434,0.7891,0.9688,0.9334,0.6979,0.8406
R_dimidiatus_45_R_icteronotus_05,0.9268,1.0,0.9774,1.0,0.8795,0.6328,0.9438,0.8535,0.75,0.8551
R_dimidiatus_45_R_icteronotus_06,0.9756,0.8913,0.9248,1.0,0.8434,0.8984,0.8438,0.9933,0.9479,0.8261
R_dimidiatus_45_R_icteronotus_07,0.9756,0.8913,0.9624,0.8,0.8795,0.9844,0.8562,0.8802,0.9375,0.942
R_dimidiatus_45_R_icteronotus_08,0.1463,0.8913,1.0,0.8,0.9398,0.9609,0.9625,0.98,0.9687,0.8986
R_dimidiatus_45_R_icteronotus_09,0.878,0.8587,0.8647,0.8,0.8675,0.6016,0.9,0.9734,0.8854,0.9275
R_dimidiatus_45_R_icteronotus_10,0.9512,0.7609,0.8872,0.8,0.8795,0.8438,0.7875,0.9667,0.9167,0.6667
R_dimidiatus_45_R_icteronotus_11,1.0,0.8696,0.8496,0.68,0.9277,0.8008,0.8894,0.6525,0.8188,0.9261
R_dimidiatus_45_R_icteronotus_12,0.9756,0.8261,0.9248,0.84,0.8554,0.7789,0.8181,0.733,0.8854,0.858
R_dimidiatus_45_R_icteronotus_13,1.0,0.8587,0.985,0.88,0.8434,0.7031,0.7806,0.723,0.9312,0.9725
R_dimidiatus_45_R_icteronotus_14,0.9512,0.9565,0.9549,0.88,0.9398,0.8672,0.7188,0.9847,0.7635,0.7826
R_dimidiatus_45_R_icteronotus_15,0.9268,0.9783,0.9398,0.96,0.9699,0.9664,0.875,0.7756,0.9542,0.829
R_dimidiatus_45_R_icteronotus_16,0.9268,1.0,0.8496,0.68,0.8916,0.8398,0.8731,0.8236,0.8938,0.887
R_dimidiatus_45_R_icteronotus_17,0.9756,0.9457,0.8346,0.72,0.8675,0.9883,0.7531,0.6811,0.9115,0.9478
R_dimidiatus_45_R_icteronotus_18,0.9756,0.9348,0.8271,0.84,0.9036,0.9742,0.8262,0.6771,0.9469,0.9014
R_dimidiatus_45_R_icteronotus_22,0.9268,0.9891,0.8872,0.88,0.9398,0.85,0.8819,0.7284,0.9208,0.7609
R_dimidiatus_45_R_icteronotus_23,0.9756,1.0,0.9248,0.84,0.9518,0.9313,0.8662,0.8582,0.9458,0.9203
R_dimidiatus_45_R_icteronotus_24,1.0,0.9674,0.8647,0.8,0.9157,0.918,0.785,0.7823,0.9635,0.7913
R_dimidiatus_45_R_icteronotus_26,0.9268,0.9185,0.9985,0.94,0.903,0.8547,0.8562,0.9081,0.924,0.8797
R_dimidiatus_45_R_icteronotus_28,0.6341,1.0,1.0,0.92,0.9518,0.9672,0.8544,0.8595,0.9792,0.8072
R_dimidiatus_45_R_icteronotus_50,0.8537,0.9022,0.9699,0.96,0.988,0.7453,0.2812,0.6871,0.7823,0.7319
R_dimidiatus_45_R_icteronotus_51,0.9268,0.9891,0.9323,1.0,0.8675,0.8281,0.2812,0.7497,0.8177,0.8188
R_dimidiatus_45_R_icteronotus_52,1.0,0.837,0.8045,0.76,0.9518,0.8203,0.2812,0.9467,0.6458,0.9275
R_dimidiatus_45_R_icteronotus_53,0.9024,0.9891,0.8722,0.68,0.988,0.9992,0.2812,0.9767,0.9,0.842
R_dimidiatus_47_R_dimidiatus_49,0.8293,0.5109,0.6992,0.72,0.1566,0.7266,0.9688,0.9467,0.9375,0.5362
R_dimidiatus_47_R_dimidiatus_52,1.0,1.0,0.812,0.72,0.8795,0.1094,0.975,0.7936,0.8229,0.6377
R_dimidiatus_47_R_dimidiatus_53,0.7073,0.9239,0.6992,0.64,0.9277,0.8125,0.9812,0.8668,0.9688,0.5797
R_dimidiatus_47_R_dimidiatus_59,0.9756,0.9674,0.7519,0.88,0.9277,0.9492,0.9869,0.757,0.876,0.6971
R_dimidiatus_47_R_dimidiatus_65,1.0,0.9457,0.8195,0.8,0.9157,0.8703,0.9519,0.9993,0.7812,0.6884
R_dimidiatus_47_R_dimidiatus_66,0.9268,0.9891,0.8947,0.8,0.9759,0.8891,0.9762,0.8136,0.7938,0.6696
R_dimidiatus_47_R_dimidiatus_67,0.9268,0.9783,0.8346,0.88,0.9759,0.9586,0.9719,0.7976,0.8656,0.5841
R_dimidiatus_47_R_dimidiatus_68,0.9268,0.9565,0.7519,0.72,0.9518,0.7984,0.98,0.9221,0.8896,0.742
R_dimidiatus_47_R_dimidiatus_69,0.9756,0.9891,0.7293,0.72,0.988,0.8797,0.9688,0.8429,0.851,0.7536
R_dimidiatus_47_R_dimidiatus_70,0.9512,0.9783,0.7669,0.8,0.9759,0.7812,0.985,0.7503,0.9229,0.8029
R_dimidiatus_47_R_dimidiatus_72,0.9268,0.5761,0.7293,0.64,0.9759,0.4273,0.9806,0.9727,0.8521,0.7145
R_dimidiatus_47_R_dimidiatus_74,1.0,0.9891,0.7444,0.8,0.9639,0.9375,0.9856,0.9168,0.9208,0.7493
R_dimidiatus_47_R_dimidiatus_76,1.0,1.0,0.6992,0.76,0.9036,0.9398,0.9456,0.9168,0.9479,0.6594
R_dimidiatus_47_R_dimidiatus_77,0.9512,0.9565,0.7143,0.72,0.988,0.8977,0.9925,0.9874,0.95,0.6493
R_dimidiatus_47_R_dimidiatus_78,0.9024,0.9457,0.7293,0.8,0.9277,0.7875,0.9656,0.9674,0.8396,0.7406
R_dimidiatus_47_R_dimidiatus_80,0.9756,0.8913,0.6992,0.76,0.9036,0.8586,0.9819,0.8362,0.9604,0.6812
R_dimidiatus_47_R_dimidiatus_83,0.9512,0.8913,0.7368,0.76,1.0,0.9734,0.9288,0.8509,0.9865,0.6652
R_dimidiatus_47_R_dimidiatus_84,0.9268,0.8913,0.7744,0.84,0.9157,0.7867,0.9162,0.8762,0.974,0.7261
R_dimidiatus_47_R_dimidiatus_85,0.9512,0.8913,0.7444,0.8,0.9639,0.782,0.9844,0.8975,0.9031,0.6246
R_dimidiatus_47_R_dimidiatus_86,0.9268,0.9348,0.7594,0.84,0.9639,0.8602,0.9956,0.8549,0.9344,0.8348
R_dimidiatus_47_R_dimidiatus_90,0.878,0.8587,0.8195,0.88,0.9518,1.0,0.9775,0.8722,0.951,0.6913
R_dimidiatus_47_R_dimidiatus_98,0.9512,0.9239,0.7143,0.64,0.988,0.9617,0.9481,0.6718,0.8427,0.8072
R_dimidiatus_47_R_dimidiatus_102,0.9512,0.9348,0.7218,0.84,0.9518,0.8133,0.9819,0.9021,0.9479,0.6493
R_dimidiatus_47_R_dimidiatus_106,1.0,1.0,0.812,0.84,0.9639,0.9844,0.9394,0.8116,0.8646,0.6957
R_dimidiatus_47_R_dimidiatus_200,0.6098,0.1848,0.4737,0.6,0.5904,0.875,0.25,0.3342,0.5521,0.8116
R_dimidiatus_47_R_dimidiatus_201,0.9512,0.75,0.9398,0.96,0.8554,0.9531,0.25,0.9334,0.4479,0.3768
R_dimidiatus_47_R_dimidiatus_203,0.9512,0.8043,0.8496,0.44,0.988,0.8906,0.25,0.8668,0.7188,0.8116
R_dimidiatus_47_R_dimidiatus_204,0.9268,0.8587,0.8797,0.72,0.9277,0.7773,0.25,0.8688,0.8323,0.7507
R_dimidiatus_47_R_dimidiatus_205,0.9268,0.837,0.8647,0.92,0.988,0.9789,0.25,0.9541,0.7417,0.8333
R_dimidiatus_47_R_icteronotus_02,0.7805,0.9022,0.9624,0.84,0.9759,0.3906,0.25,0.9068,0.9271,0.4638
R_dimidiatus_47_R_icteronotus_04,0.878,0.9457,0.7594,0.76,0.8434,0.5625,1.0,0.9201,0.8125,0.5797
R_dimidiatus_47_R_icteronotus_05,0.7317,0.9457,0.6767,0.72,0.8795,0.4062,0.975,0.8402,0.8646,0.5942
R_dimidiatus_47_R_icteronotus_06,0.8293,0.9457,0.6241,0.72,0.8434,0.6719,0.875,0.98,0.8333,0.5652
R_dimidiatus_47_R_icteronotus_07,0.7805,0.9457,0.7368,0.52,0.8795,0.7578,0.8875,0.8935,0.8229,0.6812
R_dimidiatus_47_R_icteronotus_08,0.3415,0.9457,0.6992,0.92,0.9398,0.7344,0.9938,0.9667,0.9167,0.6377
R_dimidiatus_47_R_icteronotus_09,0.6829,0.913,0.8346,0.92,0.8675,0.375,0.9312,0.9601,1.0,0.6667
R_dimidiatus_47_R_icteronotus_10,0.8537,0.8152,0.812,0.52,0.8795,0.6172,0.8188,0.98,0.9688,0.4058
R_dimidiatus_47_R_icteronotus_11,0.8049,0.9239,0.5489,0.4,0.9277,0.5742,0.9206,0.6658,0.7042,0.813
R_dimidiatus_47_R_icteronotus_12,0.7805,0.8804,0.6241,0.56,0.8554,0.5523,0.8494,0.7463,0.7708,0.5971
R_dimidiatus_47_R_icteronotus_13,0.8049,0.913,0.7143,0.6,0.8434,0.9297,0.8119,0.7364,0.8167,0.7116
R_dimidiatus_47_R_icteronotus_14,0.7561,0.9891,0.7444,0.6,0.9398,0.6406,0.75,0.998,0.8781,0.9565
R_dimidiatus_47_R_icteronotus_15,0.878,0.9674,0.7594,0.76,0.9699,0.807,0.9062,0.7889,0.9312,0.5681
R_dimidiatus_47_R_icteronotus_16,0.7317,0.9457,0.5489,0.4,0.8916,0.6133,0.9044,0.8369,0.9917,0.6261
R_dimidiatus_47_R_icteronotus_17,0.7805,0.8913,0.5338,0.44,0.8675,0.7617,0.7844,0.6944,0.974,0.7913
R_dimidiatus_47_R_icteronotus_18,0.8293,0.9891,0.5263,0.56,0.9036,0.7477,0.8575,0.6904,0.8323,0.6406
R_dimidiatus_47_R_icteronotus_22,0.878,0.9348,0.5865,0.6,0.9398,0.6234,0.9131,0.7417,0.9646,0.5
R_dimidiatus_47_R_icteronotus_23,0.7805,0.9457,0.6241,0.56,0.9518,0.7047,0.8975,0.8715,0.9396,0.6594
R_dimidiatus_47_R_icteronotus_24,0.8049,0.9783,0.5639,0.52,0.9157,0.8555,0.8162,0.7956,0.9219,0.5304
R_dimidiatus_47_R_icteronotus_26,0.878,0.9728,0.7008,0.66,0.903,0.6281,0.8875,0.9214,0.9615,0.6188
R_dimidiatus_47_R_icteronotus_28,0.8293,0.9457,0.6992,0.8,0.9518,0.7406,0.8856,0.8728,0.8646,0.5464
R_dimidiatus_47_R_icteronotus_50,0.6585,0.9565,0.7293,0.76,0.988,0.5188,0.25,0.6738,0.6677,0.471
R_dimidiatus_47_R_icteronotus_51,0.878,0.9565,0.7669,0.72,0.8675,0.6016,0.25,0.7364,0.7031,0.558
R_dimidiatus_47_R_icteronotus_52,0.8049,0.8913,0.8947,0.48,0.9518,0.9531,0.25,0.9334,0.7604,0.8116
R_dimidiatus_47_R_icteronotus_53,0.9024,0.9565,0.8271,0.96,0.988,0.7727,0.25,0.9634,0.9854,0.5812
R_dimidiatus_49_R_dimidiatus_52,0.8293,0.5109,0.8872,1.0,0.0361,0.3828,0.9938,0.8469,0.8854,0.8986
R_dimidiatus_49_R_dimidiatus_53,0.5366,0.4348,1.0,0.92,0.0843,0.9141,0.95,0.9201,0.9687,0.9565
R_dimidiatus_49_R_dimidiatus_59,0.8049,0.4783,0.9474,0.84,0.0843,0.7773,0.9819,0.8103,0.9385,0.8391
R_dimidiatus_49_R_dimidiatus_65,0.8293,0.5652,0.8797,0.92,0.0723,0.8562,0.9206,0.9461,0.8438,0.8478
R_dimidiatus_49_R_dimidiatus_66,0.7561,0.5,0.8045,0.92,0.1325,0.8375,0.945,0.8668,0.8562,0.8667
R_dimidiatus_49_R_dimidiatus_67,0.9024,0.5326,0.8647,0.84,0.1325,0.768,0.9969,0.8509,0.9281,0.9522
R_dimidiatus_49_R_dimidiatus_68,0.9024,0.5543,0.9474,1.0,0.2048,0.9281,0.9888,0.9754,0.9521,0.7942
R_dimidiatus_49_R_dimidiatus_69,0.8049,0.5217,0.9699,1.0,0.1446,0.8469,1.0,0.8961,0.9135,0.7826
R_dimidiatus_49_R_dimidiatus_70,0.7805,0.4891,0.9323,0.92,0.1325,0.9453,0.9838,0.8036,0.9854,0.7333
R_dimidiatus_49_R_dimidiatus_72,0.7561,0.9348,0.9699,0.92,0.1325,0.7008,0.9881,0.9194,0.9146,0.8217
R_dimidiatus_49_R_dimidiatus_74,0.8293,0.5217,0.9549,0.92,0.1205,0.7891,0.9831,0.97,0.9833,0.787
R_dimidiatus_49_R_dimidiatus_76,0.8293,0.5109,1.0,0.96,0.0602,0.7867,0.9769,0.97,0.9896,0.8768
R_dimidiatus_49_R_dimidiatus_77,0.878,0.5543,0.985,1.0,0.1446,0.6242,0.9762,0.9594,0.9875,0.887
R_dimidiatus_49_R_dimidiatus_78,0.7317,0.5652,0.9699,0.92,0.0843,0.9391,0.9969,0.9141,0.9021,0.7957
R_dimidiatus_49_R_dimidiatus_80,0.8049,0.6196,1.0,0.96,0.0602,0.868,0.9869,0.8895,0.9771,0.8551
R_dimidiatus_49_R_dimidiatus_83,0.878,0.6196,0.9624,0.96,0.1566,0.7531,0.96,0.9041,0.951,0.871
R_dimidiatus_49_R_dimidiatus_84,0.7561,0.6196,0.9248,0.88,0.0723,0.9398,0.9475,0.9294,0.9635,0.8101
R_dimidiatus_49_R_dimidiatus_85,0.7805,0.6196,0.9549,0.92,0.1205,0.9445,0.9531,0.9507,0.9656,0.9116
R_dimidiatus_49_R_dimidiatus_86,0.9024,0.5761,0.9398,0.88,0.1928,0.8664,0.9644,0.9081,0.9969,0.7014
R_dimidiatus_49_R_dimidiatus_90,0.7073,0.6522,0.8797,0.84,0.2048,0.7266,0.9462,0.9254,0.9865,0.8449
R_dimidiatus_49_R_dimidiatus_98,0.7805,0.587,0.985,0.92,0.1687,0.7648,0.9794,0.725,0.9052,0.729
R_dimidiatus_49_R_dimidiatus_102,0.7805,0.5761,0.9774,0.88,0.1084,0.9133,0.9869,0.9554,0.9896,0.887
R_dimidiatus_49_R_dimidiatus_106,0.8293,0.5109,0.8872,0.88,0.1205,0.7422,0.9706,0.8648,0.9271,0.8406
R_dimidiatus_49_R_dimidiatus_200,0.439,0.6739,0.1729,0.32,0.5663,0.8516,0.2188,0.281,0.4896,0.7246
R_dimidiatus_49_R_dimidiatus_201,0.7805,0.7609,0.6391,0.68,0.3012,0.7734,0.2188,0.8802,0.3854,0.8406
R_dimidiatus_49_R_dimidiatus_203,0.7805,0.7065,0.5489,0.72,0.1446,0.6172,0.2188,0.8136,0.7812,0.7246
R_dimidiatus_49_R_dimidiatus_204,0.9024,0.6522,0.8195,1.0,0.2289,0.9492,0.2188,0.9221,0.8948,0.7855
R_dimidiatus_49_R_dimidiatus_205,0.7561,0.6739,0.8346,0.8,0.1446,0.7055,0.2188,0.9927,0.8042,0.7029
R_dimidiatus_49_R_icteronotus_02,0.9512,0.413,0.7368,0.88,0.1807,0.6641,0.2188,0.9601,0.8646,0.9275
R_dimidiatus_49_R_icteronotus_04,0.7073,0.4565,0.9398,0.96,0.0,0.8359,0.9688,0.8668,0.75,0.9565
R_dimidiatus_49_R_icteronotus_05,0.9024,0.5652,0.9774,1.0,0.0361,0.6797,0.9938,0.787,0.8021,0.942
R_dimidiatus_49_R_icteronotus_06,1.0,0.4565,0.9248,1.0,0.0,0.9453,0.9062,0.9268,0.8958,0.971
R_dimidiatus_49_R_icteronotus_07,0.9512,0.4565,0.9624,0.8,0.0361,0.9688,0.9188,0.9467,0.8854,0.8551
R_dimidiatus_49_R_icteronotus_08,0.1707,0.4565,1.0,0.8,0.0964,0.9922,0.975,0.9134,0.9792,0.8986
R_dimidiatus_49_R_icteronotus_09,0.8537,0.4239,0.8647,0.8,0.0241,0.6484,0.9625,0.9068,0.9375,0.8696
R_dimidiatus_49_R_icteronotus_10,0.9756,0.3261,0.8872,0.8,0.0361,0.8906,0.85,0.9667,0.9687,0.8696
R_dimidiatus_49_R_icteronotus_11,0.9756,0.4348,0.8496,0.68,0.0843,0.8477,0.9519,0.719,0.7667,0.7232
R_dimidiatus_49_R_icteronotus_12,0.9512,0.3913,0.9248,0.84,0.012,0.8258,0.8806,0.7996,0.8333,0.9391
R_dimidiatus_49_R_icteronotus_13,0.9756,0.4239,0.985,0.88,0.0,0.6563,0.8431,0.7896,0.8792,0.8246
R_dimidiatus_49_R_icteronotus_14,0.9268,0.5217,0.9549,0.88,0.0964,0.9141,0.7812,0.9487,0.8156,0.5797
R_dimidiatus_49_R_icteronotus_15,0.9512,0.5435,0.9398,0.96,0.1265,0.9195,0.9375,0.8422,0.9938,0.9681
R_dimidiatus_49_R_icteronotus_16,0.9024,0.5652,0.8496,0.68,0.0482,0.8867,0.9356,0.8901,0.9458,0.9101
R_dimidiatus_49_R_icteronotus_17,0.9512,0.6196,0.8346,0.72,0.0241,0.9648,0.8156,0.7477,0.9635,0.7449
R_dimidiatus_49_R_icteronotus_18,1.0,0.5,0.8271,0.84,0.0602,0.9789,0.8888,0.7437,0.8948,0.8957
R_dimidiatus_49_R_icteronotus_22,0.9512,0.5761,0.8872,0.88,0.0964,0.8969,0.9444,0.7949,0.9729,0.9638
R_dimidiatus_49_R_icteronotus_23,0.9512,0.5652,0.9248,0.84,0.1084,0.9781,0.9288,0.9248,0.9979,0.8768
R_dimidiatus_49_R_icteronotus_24,0.9756,0.5326,0.8647,0.8,0.0723,0.8711,0.8475,0.8489,0.9844,0.9942
R_dimidiatus_49_R_icteronotus_26,0.9512,0.4837,0.9985,0.94,0.0596,0.9016,0.9188,0.9747,0.976,0.9174
R_dimidiatus_49_R_icteronotus_28,0.6585,0.5652,1.0,0.92,0.1084,0.9859,0.9169,0.9261,0.9271,0.9899
R_dimidiatus_49_R_icteronotus_50,0.8293,0.4674,0.9699,0.96,0.1687,0.7922,0.2188,0.6205,0.7302,0.9348
R_dimidiatus_49_R_icteronotus_51,0.9512,0.5543,0.9323,1.0,0.2892,0.875,0.2188,0.6831,0.7656,0.9783
R_dimidiatus_49_R_icteronotus_52,0.9756,0.4022,0.8045,0.76,0.2048,0.7734,0.2188,0.8802,0.6979,0.7246
R_dimidiatus_49_R_icteronotus_53,0.9268,0.5543,0.8722,0.68,0.1687,0.9539,0.2188,0.9101,0.9521,0.9551
R_dimidiatus_52_R_dimidiatus_53,0.7073,0.9239,0.8872,0.92,0.9518,0.2969,0.9562,0.9268,0.8542,0.942
R_dimidiatus_52_R_dimidiatus_59,0.9756,0.9674,0.9398,0.84,0.9518,0.1602,0.9881,0.9634,0.9469,0.9406
R_dimidiatus_52_R_dimidiatus_65,1.0,0.9457,0.9925,0.92,0.9639,0.2391,0.9269,0.7929,0.9583,0.9493
R_dimidiatus_52_R_dimidiatus_66,0.9268,0.9891,0.9173,0.92,0.9036,0.2203,0.9512,0.98,0.9708,0.9681
R_dimidiatus_52_R_dimidiatus_67,0.9268,0.9783,0.9774,0.84,0.9036,0.1508,0.9969,0.996,0.9573,0.9464
R_dimidiatus_52_R_dimidiatus_68,0.9268,0.9565,0.9398,1.0,0.8313,0.3109,0.995,0.8715,0.9333,0.8957
R_dimidiatus_52_R_dimidiatus_69,0.9756,0.9891,0.9173,1.0,0.8916,0.2297,0.9938,0.9507,0.9719,0.8841
R_dimidiatus_52_R_dimidiatus_70,0.9512,0.9783,0.9549,0.92,0.9036,0.3281,0.99,0.9567,0.9,0.8348
R_dimidiatus_52_R_dimidiatus_72,0.9268,0.5761,0.9173,0.92,0.9036,0.682,0.9944,0.7663,0.9708,0.9232
R_dimidiatus_52_R_dimidiatus_74,1.0,0.9891,0.9323,0.92,0.9157,0.1719,0.9894,0.8768,0.9021,0.8884
R_dimidiatus_52_R_dimidiatus_76,1.0,1.0,0.8872,0.96,0.9759,0.1695,0.9706,0.8768,0.875,0.9783
R_dimidiatus_52_R_dimidiatus_77,0.9512,0.9565,0.9023,1.0,0.8916,0.007,0.9825,0.8063,0.8729,0.9884
R_dimidiatus_52_R_dimidiatus_78,0.9024,0.9457,0.9173,0.92,0.9518,0.3219,0.9906,0.761,0.9833,0.8971
R_dimidiatus_52_R_dimidiatus_80,0.9756,0.8913,0.8872,0.96,0.9759,0.2508,0.9931,0.9574,0.8625,0.9565
R_dimidiatus_52_R_dimidiatus_83,0.9512,0.8913,0.9248,0.96,0.8795,0.1359,0.9538,0.9427,0.8365,0.9725
R_dimidiatus_52_R_dimidiatus_84,0.9268,0.8913,0.9624,0.88,0.9639,0.3227,0.9412,0.9174,0.849,0.9116
R_dimidiatus_52_R_dimidiatus_85,0.9512,0.8913,0.9323,0.92,0.9157,0.3273,0.9594,0.8961,0.9198,0.987
